Unnamed: 0;Age;Sex;Job;Housing;Saving accounts;Checking account;Credit amount;Duration;Purpose
-0.2650039060600244;-0.13597449372113873;male;1.677.669.810.064.630;own;moderate;;-0.5955563105931699;0.008047933466888799;furniture/equipment
-0.2615398027128345;-0.9275465787730462;female;0.1469491804436178;own;;moderate;-0.18050312250860073;-0.738667542842371;furniture/equipment
-0.2580756993656447;-1.279.356.394.351.670;male;0.1469491804436178;rent;little;moderate;-0.17447758519225773;-0.2408572253028645;car
-0.2546115960184548;-0.5757367631944207;male;0.1469491804436178;own;little;;-0.18723754656804295;0.5888266372629798;radio/TV
-0.2511474926712649;0.919454953014738;male;0.1469491804436178;own;rich;;-0.7522202808180884;-0.2408572253028645;radio/TV
-0.24768338932407508;-13.673.088.482.463.200;male;0.1469491804436178;own;little;;-0.6940915678839559;-0.9875727016121243;furniture/equipment
-0.2442192859768852;17.110.270.380.666.400;female;-29.144.920.787.984.100;free;little;little;-0.7376881025845553;-0.2408572253028645;repairs
-0.24075518262969534;3.382.123.662.065.110;male;-13.837.714.491.773.900;own;little;;0.0626450303744176;-1.319.446.246.638.460;business
-0.23729107928250548;-0.5757367631944207;male;1.677.669.810.064.630;own;little;moderate;28.556.587.981.851.800;0.2569530922366421;vacation/others
-0.23382697593531562;0.03993041406817406;male;1.677.669.810.064.630;free;little;little;-0.49595772318773534;-12.364.778.603.818.700;furniture/equipment
-0.23036287258812577;-0.22392694761579512;male;0.1469491804436178;own;little;;-0.4300312560795117;0.2569530922366421;repairs
-0.2268987692409359;-0.9275465787730462;male;0.1469491804436178;own;little;little;-0.40238467309864373;-0.9875727016121243;furniture/equipment
-0.22343466589374603;-0.9275465787730462;male;0.1469491804436178;own;;moderate;-0.633481751348976;-0.738667542842371;radio/TV
-0.21997056254655617;-1.103.451.486.562.350;male;-13.837.714.491.773.900;rent;quite rich;;-0.9255430895058377;-12.364.778.603.818.700;repairs
-0.2165064591993663;0.12788286796283044;female;0.1469491804436178;own;rich;;-0.7033070955442452;0.2569530922366421;car
-0.21304235585217646;25.905.515.770.132.000;male;-29.144.920.787.984.100;own;little;little;0.04350508831073977;17.503.840.448.551.600;repairs
-0.2095782525049866;-0.8395941248783899;female;-29.144.920.787.984.100;own;little;rich;-0.9436197014548667;-0.738667542842371;business
-0.20611414915779674;0.3037877757521432;male;1.677.669.810.064.630;own;little;;-0.4917044027291403;-0.738667542842371;car
-0.20265004581060686;-0.4877843092997643;female;0.1469491804436178;own;little;little;-0.5852774528182318;-0.738667542842371;furniture/equipment
-0.199185942463417;-0.5757367631944207;male;0.1469491804436178;own;little;moderate;-0.22764409092469615;-0.07492045278969563;vacation/others
-0.19572183911622715;0.479692683541456;male;-13.837.714.491.773.900;own;little;;-0.9046309305844119;-0.738667542842371;education
-0.1922577357690373;-0.4877843092997643;female;1.677.669.810.064.630;own;little;moderate;0.646767706688141;22.481.943.623.946.600;furniture/equipment
-0.18879363242184743;0.479692683541456;female;-13.837.714.491.773.900;rent;;;-0.7185481605208774;-0.9875727016121243;education
-0.18532952907465755;-0.13597449372113873;female;0.1469491804436178;own;little;little;-0.506591024334223;12.525.737.273.156.500;car
-0.1818654257274677;-0.048022039826482336;male;0.1469491804436178;own;little;moderate;-0.24642958961682437;-11.535.094.741.252.900;radio/TV
-0.17840132238027784;17.110.270.380.666.400;female;1.677.669.810.064.630;own;;rich;-0.6547483536419514;-0.738667542842371;furniture/equipment
-0.17493721903308798;2.238.741.761.434.580;male;0.1469491804436178;own;rich;moderate;-0.6235573369455876;-0.4897623840726178;repairs
-0.17147311568589813;-0.4877843092997643;male;1.677.669.810.064.630;own;;;27.585.413.143.805.900;12.525.737.273.156.500;car
-0.16800901233870827;-0.5757367631944207;female;0.1469491804436178;own;little;;-0.9758740482658794;-12.364.778.603.818.700;radio/TV
-0.16454490899151838;-0.13597449372113873;male;0.1469491804436178;own;little;;-0.18156645262324952;-0.738667542842371;furniture/equipment
-0.16108080564432853;-0.048022039826482336;male;1.677.669.810.064.630;own;little;;-0.21311191269116297;0.2569530922366421;car
-0.15761670229713867;-0.3998318554051079;male;0.1469491804436178;own;little;little;0.5478780060258055;0.2569530922366421;car
-0.15415259894994882;-0.5757367631944207;female;1.677.669.810.064.630;own;little;;-0.20992192234721666;0.2569530922366421;car
-0.15068849560275896;0.03993041406817406;male;0.1469491804436178;rent;little;little;0.22462565117257996;-0.8216359290989554;car
-0.1472243922555691;-0.048022039826482336;male;0.1469491804436178;free;little;little;0.04066954133834306;-0.738667542842371;car
-0.14376028890837922;-0.7516416709837335;female;0.1469491804436178;own;little;little;-10.379.016.382.870.500;-12.364.778.603.818.700;domestic appliances
-0.14029618556118936;-0.3118794015104515;male;0.1469491804436178;own;little;;0.4688371341702471;-0.2408572253028645;radio/TV
-0.1368320822139995;0.12788286796283044;male;0.1469491804436178;own;little;little;0.12360929028094698;12.525.737.273.156.500;furniture/equipment
-0.13336797886680965;0.03993041406817406;male;0.1469491804436178;own;little;little;-0.5494786722917233;-0.4897623840726178;car
-0.1299038755196198;-0.13597449372113873;female;1.677.669.810.064.630;rent;little;moderate;-0.09012006276345544;-0.738667542842371;furniture/equipment
-0.12643977217242994;0.21583532185748686;male;0.1469491804436178;own;;moderate;-0.8922254125801763;-0.738667542842371;education
-0.12297566882524007;-0.13597449372113873;male;0.1469491804436178;own;little;;-0.46831114020686737;-0.2408572253028645;business
-0.11951156547805021;24.146.466.692.238.900;male;0.1469491804436178;own;little;little;-0.12308329631756726;0.2569530922366421;car
-0.11604746213086034;-0.5757367631944207;female;-13.837.714.491.773.900;rent;little;little;-0.5714541613277979;0.2569530922366421;radio/TV
-0.11258335878367048;-0.3118794015104515;male;0.1469491804436178;own;;;14.059.854.085.473.600;22.481.943.623.946.600;radio/TV
-0.10911925543648063;-0.8395941248783899;female;0.1469491804436178;own;little;;-0.17979423576550158;1.003.668.568.545.900;business
-0.10565515208929076;-0.048022039826482336;male;-13.837.714.491.773.900;own;little;;0.4989648207519622;0.2569530922366421;car
-0.1021910487421009;-11.914.039.404.570.100;male;0.1469491804436178;rent;moderate;moderate;-0.06353680989723623;0.2569530922366421;radio/TV
-0.09872694539491104;-1.103.451.486.562.350;female;0.1469491804436178;own;little;little;-10.006.850.842.743.500;-12.364.778.603.818.700;education
-0.09526284204772117;-0.6636892170890771;male;-13.837.714.491.773.900;own;little;little;-0.9276697497351353;-0.9875727016121243;car
-0.09179873870053132;0.03993041406817406;male;1.677.669.810.064.630;own;;;-0.7206748207501751;-12.364.778.603.818.700;education
-0.08833463535334146;-0.22392694761579512;male;0.1469491804436178;own;little;moderate;-0.7181937171493279;-0.2408572253028645;radio/TV
-0.08487053200615159;-0.8395941248783899;female;0.1469491804436178;rent;little;little;-0.05573905572314527;-0.2408572253028645;furniture/equipment
-0.08140642865896174;-10.154.990.326.677.000;male;0.1469491804436178;own;quite rich;;-0.2489106932176715;15.014.788.860.854.000;car
-0.07794232531177188;-0.9275465787730462;male;0.1469491804436178;own;little;rich;0.666616535494918;0.2569530922366421;radio/TV
-0.07447822196458201;0.3037877757521432;male;-13.837.714.491.773.900;own;moderate;moderate;-0.7919179384316425;-0.738667542842371;business
-0.07101411861739215;0.7435500452254252;male;0.1469491804436178;own;little;little;-0.6356084115782735;-0.4897623840726178;furniture/equipment
-0.0675500152702023;-1.103.451.486.562.350;female;-13.837.714.491.773.900;own;little;moderate;0.10695045181811628;-0.738667542842371;radio/TV
-0.06408591192301243;-0.8395941248783899;male;0.1469491804436178;own;little;moderate;-0.7337892254975098;0.2569530922366421;car
-0.06062180857582257;18.869.319.458.559.500;female;0.1469491804436178;rent;rich;little;0.12431817702404616;0.7547634097761486;furniture/equipment
-0.057157705228632706;-0.4877843092997643;female;0.1469491804436178;own;rich;;-0.8192100780409609;-0.4897623840726178;furniture/equipment
-0.05369360188144284;0.7435500452254252;male;0.1469491804436178;own;quite rich;;-0.7472580736163943;-0.738667542842371;car
-0.050229498534252986;10.074.074.069.093.900;male;1.677.669.810.064.630;own;little;moderate;-0.7309536785251132;-12.364.778.603.818.700;car
-0.04676539518706312;14.471.696.763.826.700;male;0.1469491804436178;own;little;;-0.06885346047048008;-0.738667542842371;radio/TV
-0.04330129183987326;23.266.942.153.292.400;female;0.1469491804436178;free;little;;0.17216803218324073;0.2569530922366421;car
-0.039837188492683404;-0.048022039826482336;male;-13.837.714.491.773.900;rent;moderate;;-0.6568750138712489;-0.9046043153555399;car
-0.03637308514549354;-0.8395941248783899;male;0.1469491804436178;rent;little;;0.08745606638288886;-12.364.778.603.818.700;car
-0.03290898179830368;-0.8395941248783899;male;0.1469491804436178;own;little;;-0.4739822341516608;-0.738667542842371;radio/TV
-0.029444878451113817;0.5676451374361124;female;1.677.669.810.064.630;free;little;moderate;1.788.784.249.820.910;0.5058582510063954;business
-0.025980775103923957;-0.7516416709837335;female;0.1469491804436178;own;moderate;;-0.7210292641217246;-12.364.778.603.818.700;radio/TV
-0.022516671756734098;0.21583532185748686;male;0.1469491804436178;own;;moderate;-10.290.405.539.983.100;-12.364.778.603.818.700;radio/TV
-0.019052568409544234;0.3037877757521432;male;-13.837.714.491.773.900;rent;little;little;-0.407346880300338;-0.738667542842371;car
-0.015588465062354374;-13.673.088.482.463.200;male;0.1469491804436178;own;;little;-0.09756337356599681;0.2569530922366421;furniture/equipment
-0.012124361715164513;-0.5757367631944207;male;1.677.669.810.064.630;rent;moderate;moderate;20.425.657.038.504.200;12.525.737.273.156.500;furniture/equipment
-0.008660258367974653;0.3917402296467996;male;0.1469491804436178;own;little;;-0.5976829708224675;0.2569530922366421;furniture/equipment
-0.0051961550207847915;-0.3118794015104515;male;-13.837.714.491.773.900;own;little;moderate;-0.6983448883425509;-0.2408572253028645;radio/TV
-0.0017320516735949306;-0.6636892170890771;male;0.1469491804436178;own;moderate;rich;-0.6905471341684599;-12.364.778.603.818.700;car
0.0017320516735949306;-0.7516416709837335;female;0.1469491804436178;own;little;little;-0.05254906537919896;0.2569530922366421;car
0.0051961550207847915;0.5676451374361124;male;0.1469491804436178;free;little;little;0.7874817251933279;12.525.737.273.156.500;car
0.008660258367974653;11.833.123.146.987.000;male;0.1469491804436178;own;moderate;rich;-0.760372478363729;-0.9875727016121243;radio/TV
0.012124361715164513;0.21583532185748686;male;0.1469491804436178;own;moderate;moderate;-0.728472574924266;0.2569530922366421;radio/TV
0.015588465062354374;-10.154.990.326.677.000;female;0.1469491804436178;rent;little;little;-0.7316625652682123;0.2569530922366421;car
0.019052568409544234;-0.7516416709837335;male;-13.837.714.491.773.900;own;;;-0.6955093413701542;-0.9046043153555399;car
0.022516671756734098;0.03993041406817406;male;0.1469491804436178;own;quite rich;rich;-0.3229893578715357;-0.4897623840726178;car
0.025980775103923957;-0.13597449372113873;male;1.677.669.810.064.630;own;moderate;moderate;12.684.613.803.861.200;-0.4897623840726178;car
0.029444878451113817;-0.6636892170890771;male;0.1469491804436178;own;little;;-0.6586472307289969;0.2569530922366421;radio/TV
0.03290898179830368;0.8315024991200816;male;1.677.669.810.064.630;own;moderate;;18.844.839.601.393.000;15.014.788.860.854.000;car
0.03637308514549354;-0.8395941248783899;male;0.1469491804436178;own;little;little;-0.8904531957224283;-0.738667542842371;car
0.039837188492683404;-0.3118794015104515;male;1.677.669.810.064.630;free;little;;0.5014459243528093;12.525.737.273.156.500;car
0.04330129183987326;-0.8395941248783899;male;0.1469491804436178;rent;little;rich;-0.20708637537481994;-0.4897623840726178;business
0.04676539518706312;-13.673.088.482.463.200;male;0.1469491804436178;rent;little;moderate;-0.952126342372057;-0.738667542842371;radio/TV
0.050229498534252986;16.230.745.841.719.800;male;0.1469491804436178;own;;;-0.36020591188424256;0.2569530922366421;car
0.05369360188144284;0.12788286796283044;female;0.1469491804436178;own;little;little;-0.9436197014548667;-12.364.778.603.818.700;car
0.057157705228632706;0.3917402296467996;male;-13.837.714.491.773.900;own;little;little;-0.6770782860495755;-12.364.778.603.818.700;car
0.06062180857582257;-1.103.451.486.562.350;female;0.1469491804436178;rent;little;;1.366.642.194.305.350;12.525.737.273.156.500;furniture/equipment
0.06408591192301243;0.6555975913307688;male;0.1469491804436178;own;moderate;little;-0.7330803387544107;-12.364.778.603.818.700;car
0.0675500152702023;0.03993041406817406;male;0.1469491804436178;free;;;-0.9113653546438542;-12.364.778.603.818.700;radio/TV
0.07101411861739215;0.7435500452254252;male;0.1469491804436178;free;little;;0.7924439323950222;0.2569530922366421;repairs
0.07447822196458201;-10.154.990.326.677.000;female;0.1469491804436178;own;little;little;-0.02880135948537647;-0.2408572253028645;radio/TV
0.07794232531177188;15.351.221.302.773.300;male;0.1469491804436178;free;little;little;13.638.066.473.329.600;22.481.943.623.946.600;furniture/equipment
0.08140642865896174;-1.103.451.486.562.350;female;0.1469491804436178;own;moderate;;0.07682276523640118;0.2569530922366421;car
0.08487053200615159;-0.8395941248783899;female;-13.837.714.491.773.900;own;little;moderate;-0.7649802421938737;-0.2408572253028645;radio/TV
0.08833463535334146;-0.4877843092997643;male;0.1469491804436178;own;little;moderate;16.640.201.830.354.600;0.42288986474981094;car
0.09179873870053132;-0.3998318554051079;female;0.1469491804436178;own;moderate;;-0.6164684695145958;-0.4897623840726178;education
0.09526284204772117;0.5676451374361124;male;-13.837.714.491.773.900;own;little;;-0.6267473272895339;-14.024.146.328.950.400;radio/TV
0.09872694539491104;-0.3998318554051079;male;0.1469491804436178;rent;little;little;-0.3435470734214119;12.525.737.273.156.500;radio/TV
0.1021910487421009;0.479692683541456;male;-13.837.714.491.773.900;own;little;little;-0.9248342027627385;-12.364.778.603.818.700;car
0.10565515208929076;-0.3118794015104515;male;0.1469491804436178;own;little;moderate;-0.35382593119635;12.525.737.273.156.500;education
0.10911925543648063;-0.6636892170890771;female;0.1469491804436178;rent;moderate;moderate;-0.22693520418159696;-0.4897623840726178;car
0.11258335878367048;0.479692683541456;male;0.1469491804436178;rent;little;;-0.6267473272895339;-0.738667542842371;car
0.11604746213086034;-0.8395941248783899;male;0.1469491804436178;own;moderate;;-0.694800454627055;0.2569530922366421;radio/TV
0.11951156547805021;-0.9275465787730462;male;0.1469491804436178;own;;;-0.058929046067091574;0.2569530922366421;radio/TV
0.12297566882524007;-0.22392694761579512;male;0.1469491804436178;rent;little;rich;-0.33752153610506885;0.008047933466888799;education
0.12643977217242994;34.700.761.159.597.700;female;1.677.669.810.064.630;own;;little;-0.6724705222194308;-12.364.778.603.818.700;car
0.1299038755196198;0.12788286796283044;female;0.1469491804436178;own;little;moderate;0.12077374330855027;-0.2408572253028645;furniture/equipment
0.13336797886680965;0.5676451374361124;male;1.677.669.810.064.630;free;little;little;1.592.068.178.610.890;22.481.943.623.946.600;car
0.1368320822139995;0.8315024991200816;female;-13.837.714.491.773.900;own;little;rich;-0.07877787487386859;-0.2408572253028645;furniture/equipment
0.14029618556118936;-1.103.451.486.562.350;male;0.1469491804436178;rent;little;moderate;-0.6157595827714966;-0.738667542842371;radio/TV
0.14376028890837922;21.507.893.075.399.200;male;0.1469491804436178;free;little;;-0.439246783739801;0.2569530922366421;car
0.1472243922555691;-0.3998318554051079;male;0.1469491804436178;own;;little;1.091.239.694.611.320;0.7547634097761486;furniture/equipment
0.15068849560275896;-0.13597449372113873;male;-13.837.714.491.773.900;own;little;rich;-0.14434989861054262;-0.2408572253028645;furniture/equipment
0.15415259894994882;2.238.741.761.434.580;male;-13.837.714.491.773.900;own;little;;-0.714649283433832;-0.738667542842371;car
0.15761670229713867;0.6555975913307688;male;0.1469491804436178;free;little;little;-0.6870027004529641;0.2569530922366421;car
0.16108080564432853;0.12788286796283044;female;0.1469491804436178;own;little;;-0.4427912174552969;0.2569530922366421;car
0.16454490899151838;-0.3118794015104515;male;0.1469491804436178;own;little;;-0.609379602083604;0.2569530922366421;radio/TV
0.16800901233870827;-10.154.990.326.677.000;female;-13.837.714.491.773.900;own;little;little;-0.9375941641385238;-0.738667542842371;radio/TV
0.17147311568589813;-0.048022039826482336;male;0.1469491804436178;free;;;19.801.836.704.576.900;22.481.943.623.946.600;car
0.17493721903308798;-1.103.451.486.562.350;female;0.1469491804436178;own;;;-0.8064501166651756;-0.738667542842371;repairs
0.17840132238027784;0.8315024991200816;male;-13.837.714.491.773.900;own;quite rich;;-0.5391998145167852;-12.364.778.603.818.700;radio/TV
0.1818654257274677;-0.13597449372113873;male;0.1469491804436178;own;little;little;13.212.734.427.470.000;22.481.943.623.946.600;radio/TV
0.18532952907465755;-0.7516416709837335;male;0.1469491804436178;own;moderate;moderate;-0.45236118848713586;-0.738667542842371;car
0.18879363242184743;27.664.564.848.025.200;female;1.677.669.810.064.630;own;little;moderate;-0.734498112240609;-0.9875727016121243;education
0.1922577357690373;-11.914.039.404.570.100;male;0.1469491804436178;own;little;moderate;-0.6877115871960632;-0.738667542842371;radio/TV
0.19572183911622715;-0.6636892170890771;female;0.1469491804436178;own;moderate;moderate;-0.35205371433860205;-0.2408572253028645;car
0.199185942463417;-0.5757367631944207;female;0.1469491804436178;own;;;0.6138044731340292;0.008047933466888799;car
0.20265004581060686;-0.7516416709837335;male;0.1469491804436178;own;little;little;0.0995071410155749;0.2569530922366421;furniture/equipment
0.20611414915779674;-0.3998318554051079;male;-13.837.714.491.773.900;own;little;moderate;-0.4761088943809583;-0.2408572253028645;furniture/equipment
0.2095782525049866;11.833.123.146.987.000;male;0.1469491804436178;free;;little;-0.10890556145558368;0.2569530922366421;car
0.21304235585217646;-10.154.990.326.677.000;male;-13.837.714.491.773.900;rent;little;little;-0.6115062623129015;0.2569530922366421;radio/TV
0.2165064591993663;-0.5757367631944207;female;0.1469491804436178;own;little;rich;-0.9173908919601972;-12.364.778.603.818.700;radio/TV
0.21997056254655617;0.12788286796283044;male;0.1469491804436178;free;;moderate;32.317.232.153.992.900;12.525.737.273.156.500;car
0.22343466589374603;0.12788286796283044;male;1.677.669.810.064.630;own;;moderate;0.5106614520130986;0.2569530922366421;business
0.2268987692409359;-1.103.451.486.562.350;female;0.1469491804436178;rent;moderate;moderate;-0.6090251587120543;0.2569530922366421;radio/TV
0.23036287258812577;0.03993041406817406;male;0.1469491804436178;own;little;little;-0.67317940896253;-0.738667542842371;car
0.23382697593531562;-0.13597449372113873;male;0.1469491804436178;own;rich;;-0.2457207028737252;0.2569530922366421;radio/TV
0.23729107928250548;0.479692683541456;male;0.1469491804436178;own;;moderate;0.2508544606672496;22.481.943.623.946.600;radio/TV
0.24075518262969534;-0.3998318554051079;female;0.1469491804436178;own;little;little;12.358.525.902.035.500;22.481.943.623.946.600;radio/TV
0.2442192859768852;-1.103.451.486.562.350;female;-13.837.714.491.773.900;rent;little;little;-0.013205851137194536;0.2569530922366421;furniture/equipment
0.24768338932407508;0.21583532185748686;male;0.1469491804436178;own;little;;0.9508801194776887;0.7547634097761486;radio/TV
0.2511474926712649;-0.8395941248783899;female;1.677.669.810.064.630;rent;;;0.7662151229003527;0.2569530922366421;car
0.2546115960184548;-11.914.039.404.570.100;female;-13.837.714.491.773.900;own;little;little;-0.8737943572595976;-0.4897623840726178;business
0.2580756993656447;-0.7516416709837335;male;-13.837.714.491.773.900;own;little;moderate;-0.775967986711911;-0.9875727016121243;radio/TV
0.2615398027128345;-10.154.990.326.677.000;female;0.1469491804436178;own;little;;-0.1712875948483114;-0.4897623840726178;furniture/equipment
0.2650039060600244;-0.7516416709837335;female;0.1469491804436178;own;little;moderate;-0.12095663608826972;-0.738667542842371;radio/TV
0.2684680094072142;-0.22392694761579512;female;0.1469491804436178;own;;;-0.47646333775250793;0.2569530922366421;education
0.2719321127544041;-0.7516416709837335;male;0.1469491804436178;own;little;moderate;-0.15994540695872456;12.525.737.273.156.500;car
0.2753962161015939;-0.7516416709837335;male;-13.837.714.491.773.900;own;little;;-0.8273622755866015;0.2569530922366421;education
0.2788603194487838;-0.4877843092997643;male;0.1469491804436178;own;little;moderate;-0.7851835143722004;-0.2408572253028645;car
0.2823244227959737;11.833.123.146.987.000;male;-13.837.714.491.773.900;own;little;moderate;-0.05219462200764937;-0.738667542842371;car
0.2857885261431635;-0.8395941248783899;female;0.1469491804436178;rent;little;;-0.6675083150177367;-0.9875727016121243;furniture/equipment
0.2892526294903534;-0.22392694761579512;male;-13.837.714.491.773.900;rent;little;moderate;-0.31448271695434554;12.525.737.273.156.500;repairs
0.29271673283754324;14.471.696.763.826.700;female;1.677.669.810.064.630;free;;;-0.4034480032132925;-0.738667542842371;car
0.2961808361847331;-13.673.088.482.463.200;female;0.1469491804436178;rent;little;little;-0.4367656801389539;-0.2408572253028645;furniture/equipment
0.299644939531923;0.03993041406817406;male;0.1469491804436178;rent;little;little;-0.16738871776126593;-0.9875727016121243;car
0.30310904287911283;-1.279.356.394.351.670;male;-13.837.714.491.773.900;own;little;little;-0.702598208801146;-0.738667542842371;furniture/equipment
0.3065731462263027;10.074.074.069.093.900;male;-13.837.714.491.773.900;own;little;little;-0.7281181315527164;-0.2408572253028645;domestic appliances
0.31003724957349255;21.507.893.075.399.200;male;0.1469491804436178;own;little;little;-0.3633959022281889;-0.738667542842371;furniture/equipment
0.31350135292068243;19.748.843.997.506.100;female;-13.837.714.491.773.900;own;little;little;-1.023.015.016.681.970;-0.738667542842371;radio/TV
0.31696545626787226;0.5676451374361124;female;0.1469491804436178;rent;;moderate;-0.4629944896336235;0.2569530922366421;car
0.32042955961506214;0.03993041406817406;female;-13.837.714.491.773.900;own;rich;;-0.6022907346526122;0.008047933466888799;business
0.323893662962252;-13.673.088.482.463.200;female;-13.837.714.491.773.900;rent;little;moderate;-0.19609863085678267;0.2569530922366421;car
0.32735776630944186;0.3917402296467996;male;1.677.669.810.064.630;own;;little;-0.6781416161642243;0.2569530922366421;vacation/others
0.33082186965663174;-0.3118794015104515;female;-13.837.714.491.773.900;own;moderate;moderate;-0.829488935815899;-12.364.778.603.818.700;car
0.33428597300382157;-1.103.451.486.562.350;female;0.1469491804436178;rent;little;little;-0.6483683729540588;0.2569530922366421;car
0.33775007635101145;0.03993041406817406;male;-13.837.714.491.773.900;own;little;moderate;0.343718624013242;0.2569530922366421;business
0.34121417969820134;-0.3998318554051079;male;0.1469491804436178;own;little;;-0.17589535867845607;-0.2408572253028645;car
0.34467828304539117;-0.3118794015104515;male;0.1469491804436178;free;little;;0.2097390295674972;0.2569530922366421;business
0.34814238639258105;0.8315024991200816;female;0.1469491804436178;own;little;moderate;-0.33397710238957296;-11.535.094.741.252.900;radio/TV
0.3516064897397709;-0.4877843092997643;female;0.1469491804436178;own;little;moderate;-0.8340966996460436;-0.9875727016121243;furniture/equipment
0.35507059308696076;-0.13597449372113873;female;-13.837.714.491.773.900;free;little;moderate;-0.508363241191971;0.2569530922366421;education
0.3585346964341506;-0.6636892170890771;female;1.677.669.810.064.630;own;little;;0.027555136591008247;12.525.737.273.156.500;furniture/equipment
0.3619987997813405;-1.103.451.486.562.350;female;0.1469491804436178;own;little;rich;-0.7075604160028403;-0.9046043153555399;furniture/equipment
0.36546290312853036;-11.914.039.404.570.100;male;0.1469491804436178;own;quite rich;little;-0.15710985998632784;0.2569530922366421;furniture/equipment
0.3689270064757202;3.382.123.662.065.110;male;1.677.669.810.064.630;own;little;;0.444734984904875;0.2569530922366421;business
0.37239110982291007;12.712.647.685.933.600;female;0.1469491804436178;free;moderate;moderate;-0.2127574693196134;12.525.737.273.156.500;radio/TV
0.3758552131700999;-0.22392694761579512;male;0.1469491804436178;own;little;;-0.43251235968035884;-0.2408572253028645;radio/TV
0.3793193165172898;0.8315024991200816;male;0.1469491804436178;free;;;-0.6986993317141005;-0.4897623840726178;car
0.38278341986447967;-11.914.039.404.570.100;female;0.1469491804436178;own;moderate;little;-0.896833176410321;-0.738667542842371;domestic appliances
0.3862475232116695;10.953.598.608.040.500;female;-13.837.714.491.773.900;free;moderate;rich;-0.7199659340070759;-0.9046043153555399;car
0.3897116265588594;-0.5757367631944207;female;0.1469491804436178;own;rich;little;0.030390683563404963;0.008047933466888799;radio/TV
0.3931757299060492;-11.914.039.404.570.100;female;0.1469491804436178;rent;little;little;0.12786261073954205;0.2569530922366421;car
0.3966398332532391;-11.914.039.404.570.100;female;0.1469491804436178;own;little;;-0.518642098966909;-0.2408572253028645;furniture/equipment
0.4001039366004289;10.953.598.608.040.500;male;1.677.669.810.064.630;own;;moderate;3.166.151.191.662.620;22.481.943.623.946.600;business
0.4035680399476188;-0.7516416709837335;male;1.677.669.810.064.630;free;;moderate;20.861.622.385.510.200;32.438.149.974.736.800;radio/TV
0.4070321432948087;0.12788286796283044;male;0.1469491804436178;rent;little;little;0.143458119087724;-12.364.778.603.818.700;car
0.4104962466419985;-1.279.356.394.351.670;female;0.1469491804436178;rent;moderate;moderate;0.06016392677357048;0.7547634097761486;furniture/equipment
0.4139603499891884;11.833.123.146.987.000;male;-13.837.714.491.773.900;own;little;;-0.9326319569368295;-0.738667542842371;car
0.41742445333637823;-0.7516416709837335;male;0.1469491804436178;own;little;moderate;0.13495147817053385;0.008047933466888799;business
0.4208885566835681;-0.3118794015104515;male;0.1469491804436178;own;little;;-0.6171773562576949;-0.2408572253028645;car
0.424352660030758;0.21583532185748686;male;0.1469491804436178;own;;;0.22781564151652628;22.481.943.623.946.600;business
0.42781676337794783;-11.914.039.404.570.100;female;0.1469491804436178;rent;little;little;-0.5009199303894296;-0.738667542842371;furniture/equipment
0.4312808667251377;25.905.515.770.132.000;male;0.1469491804436178;free;little;little;-0.23792294869963423;-0.2408572253028645;radio/TV
0.43474497007232754;-0.048022039826482336;male;0.1469491804436178;own;;;-0.4580322824319293;-0.4897623840726178;radio/TV
0.4382090734195174;0.479692683541456;male;0.1469491804436178;own;little;rich;-0.4094735405296355;-12.364.778.603.818.700;furniture/equipment
0.44167317676670725;-0.5757367631944207;male;0.1469491804436178;own;moderate;moderate;-0.6501405898118068;-0.9875727016121243;car
0.44513728011389714;0.03993041406817406;male;0.1469491804436178;own;quite rich;;0.27318439307487374;17.503.840.448.551.600;furniture/equipment
0.448601383461087;2.502.599.123.118.550;male;-13.837.714.491.773.900;own;;;0.19875128504945994;-0.9875727016121243;education
0.45206548680827685;-0.6636892170890771;female;0.1469491804436178;own;little;little;0.13778702514293056;0.2569530922366421;radio/TV
0.45552959015546673;0.7435500452254252;male;0.1469491804436178;own;little;little;-0.6090251587120543;-0.2408572253028645;furniture/equipment
0.45899369350265656;-1.103.451.486.562.350;male;0.1469491804436178;own;;moderate;-0.6476594862109596;-0.4897623840726178;radio/TV
0.46245779684984645;-14.552.613.021.409.800;female;0.1469491804436178;rent;little;;-0.4576778390603797;-0.9875727016121243;furniture/equipment
0.46592190019703633;-0.9275465787730462;female;-13.837.714.491.773.900;own;little;moderate;-0.6792049462788731;0.2569530922366421;car
0.46938600354422616;10.074.074.069.093.900;male;0.1469491804436178;own;little;;-0.6657360981599887;-0.738667542842371;education
0.47285010689141604;-0.6636892170890771;female;0.1469491804436178;own;quite rich;;-0.6717616354763317;0.2569530922366421;radio/TV
0.4763142102386059;-1.279.356.394.351.670;male;0.1469491804436178;own;little;;4.388.626.380.137.150;32.438.149.974.736.800;radio/TV
0.47977831358579576;-0.13597449372113873;female;0.1469491804436178;own;little;;-0.6302917610050297;-0.738667542842371;radio/TV
0.4832424169329856;-0.8395941248783899;male;0.1469491804436178;own;little;little;0.38944181894313906;17.503.840.448.551.600;radio/TV
0.48670652028017547;-0.7516416709837335;female;-29.144.920.787.984.100;own;little;little;-0.8936431860663747;-0.2408572253028645;education
0.49017062362736535;0.21583532185748686;male;-13.837.714.491.773.900;own;little;moderate;-0.6958637847417037;-0.4897623840726178;repairs
0.4936347269745552;0.3917402296467996;male;1.677.669.810.064.630;own;moderate;;0.47911599194518517;-0.4897623840726178;education
